1.000000000000000000e+00 2.885883588852811155e-01 3.350309376545600459e-01 4.770145943053766269e-01 6.307890272117504527e-01 3.146720518819935419e-01 4.740613290780832378e-01 4.730947458803654859e-01
2.885883588852810600e-01 1.000000000000000000e+00 1.725552937117945662e-01 9.847865123690098532e-02 1.536731436172925069e-01 6.733506457613618046e-02 3.172049012974854920e-02 2.976996764467255696e-01
3.350309376545600459e-01 1.725552937117945940e-01 1.000000000000000000e+00 2.904980682278917592e-01 3.331762012469355883e-01 2.606946688341041374e-01 1.448847197999499625e-01 3.685337657871929906e-01
4.770145943053766269e-01 9.847865123690097144e-02 2.904980682278917592e-01 1.000000000000000000e+00 7.087803578358111700e-01 2.877849180241379146e-01 4.241774749237508524e-01 4.628732583491482200e-01
6.307890272117504527e-01 1.536731436172924792e-01 3.331762012469355883e-01 7.087803578358111700e-01 9.999999999999998890e-01 3.412743177070190481e-01 4.601958505445474246e-01 6.218224574683085537e-01
3.146720518819935419e-01 6.733506457613618046e-02 2.606946688341041374e-01 2.877849180241379146e-01 3.412743177070191036e-01 1.000000000000000000e+00 3.935469966643924122e-01 3.103330543752307324e-01
4.740613290780832378e-01 3.172049012974854920e-02 1.448847197999499625e-01 4.241774749237508524e-01 4.601958505445473691e-01 3.935469966643924122e-01 9.999999999999998890e-01 4.058338714248680978e-01
4.730947458803655414e-01 2.976996764467255696e-01 3.685337657871930461e-01 4.628732583491481645e-01 6.218224574683084427e-01 3.103330543752307324e-01 4.058338714248680978e-01 9.999999999999998890e-01
